id,title,rating
"4729","Mrs Brown You've Got a Lovely Daughter","1.4"
"4730","Just Dance","4.8"
"4731","Don't Worry Be Happy","9"
"4732","Sweet Soul Music","5.4"
"4733","Crazy","8.7"
"4734","Vaya Con Dios (may God Be With You)","1"
"4735","Soldier Boy","9.3"
"4736","Foolish Games","0.5"
"4737","The Sounds of Silence","7.1"
"4738","Give Me Everything","0.1"
"4739","Everybody Wants to Rule the World","6.7"
"4740","A Whole New World (Aladdin's Theme)","0.7"
"4741","Daydream Believer","2.1"
"4742","The Christmas Song (Chestnuts Roasting On An Open Fire)","6.9"
"4743","Call Me","8.6"
"4744","Will You Love Me Tomorrow","2.3"
"4745","Time of the Season","5.4"
"4746","Sixteen Tons","8.2"
"4747","Slow Poke","1.9"
"4748","Don't You (Forget About Me)","1.1"
"4749","Riders On the Storm","6.2"
"4750","The Sign","6.3"
"4751","I Will Survive","2.3"
"4752","Don't Let the Stars Get in Your Eyes","3.9"
"4753","Ain't That a Shame","2.5"
"4754","Lean On Me","1.5"
"4755","A Whiter Shade of Pale","4.3"
"4756","Aquarius/Let The Sunshine In","4.5"
"4757","Louie Louie","1.6"
"4758","Wipe Out","7.4"
"4759","Love is a Many Splendoured Thing","6.9"
"4760","Sentimental Journey","4"
"4761","Lean On Me","2.2"
"4762","Against All Odds (Take a Look At Me Now)","7.5"
"4763","Ebony & Ivory","0.3"
"4764","Your Song","7.1"
"4765","Billie Jean","5.1"
"4766","Tik-Toc","5.2"
"4767","St George & the Dragonette","2.8"
"4768","Sweet Dreams (Are Made of This)","2.4"
"4769","Somebody to Love","2"
"4770","Mrs Brown You've Got a Lovely Daughter","9.2"
"4771","After You've Gone","0.3"
"4772","Play That Funky Music","2.7"
"4773","This Ole House","1.5"
"4774","Light My Fire","1.2"
"4775","Bennie & the Jets","7.3"
"4776","Tha Crossroads","9.6"
"4777","Dilemma","7.7"
"4778","50 Ways to Leave Your Lover","8.2"
"4779","On Bended Knee","3"
"4780","(Just Like) Starting Over","6.7"
"4781","I'm a Believer","5"
"4782","Tha Crossroads","3.8"
"4783","(Sexual) Healing","0.3"
"4784","My Blue Heaven","7.1"
"4785","Check On It","4.8"
"4786","Theme From 'Greatest American Hero' (Believe It Or Not)","6.4"
"4787","Spirit in the Sky","1.1"
"4788","I Will Follow Him","6"
"4789","Summer in the City","6.5"
"4790","Wannabe","6.9"
"4791","Come On Eileen","6.8"
"4792","Somebody to Love","1.9"
"4793","(You're My) Soul & Inspiration","4.5"
"4794","Hey There","5.2"
"4795","50 Ways to Leave Your Lover","6.4"
"4796","My Life","9"
"4797","Like a Virgin","9.7"
"4798","I've Heard That Song Before","2.3"
"4799","E.T.","4.8"
"4800","The Song From Moulin Rouge (Where Is Your Heart)","0.5"
"4801","Light My Fire","4.5"
"4802","All My Lovin' (You're Never Gonna Get It)","3.9"
"4803","E.T.","5.7"
"4804","If You Don't Know Me By Now","9"
"4805","Battle of New Orleans","7.3"
"4806","That's What Friends Are For","0.6"
"4807","I Walk the Line","5.4"
"4808","Before The Next Teardrop Falls","7.6"
"4809","A String of Pearls","4.4"
"4810","Earth Angel","4.2"
"4811","Running Scared","2.3"
"4812","Pon De Replay","0.8"
"4813","The Christmas Song (Chestnuts Roasting On An Open Fire)","8.2"
"4814","Be My Baby","4.7"
"4815","The Hustle","6.9"
"4816","Surfin' USA","3.9"
"4817","Save the Best For Last","2.9"
"4818","Save the Last Dance For Me","8.1"
"4819","Wake Up Little Susie","3.6"
"4820","Mrs Robinson","6.2"
"4821","Faith","4.1"
"4822","Purple Haze","1.6"
"4823","Right Back Where We Started From","5.9"
"4824","Something","9.6"
"4825","The Song From Moulin Rouge (Where Is Your Heart)","5.1"
"4826","Being With You","4.4"
"4827","We Are the World","8.5"
"4828","Love's Theme","2.8"
"4829","Auf Wiederseh'n Sweetheart","2"
"4830","I'm Sorry","3.3"
"4831","Pony Time","8.9"
"4832","Empire State Of Mind","1"
"4833","Dance to the Music","9.5"
"4834","If You Leave Me Now","8.6"
"4835","Cat's in the Cradle","2.6"
"4836","We Are the Champions","5.2"
"4837","(It's No) Sin","3.2"
"4838","Happy Days Are Here Again","9.5"
"4839","The Tide is High","4.8"
"4840","The Sounds of Silence","4.9"
"4841","She's a Lady","4"
"4842","Philadelphia Freedom","2.1"
"4843","Judy in Disguise (With Glasses)","5.6"
"4844","Another One Bites the Dust","9.8"
"4845","You Make Me Feel Brand New","7.4"
"4846","Hot Child In The City","8.1"
"4847","At Last","0.4"
"4848","White Christmas","4.6"
"4849","Battle of New Orleans","1.5"
"4850","Memories Are Made of This","9.7"
"4851","I'm So Lonesome I Could Cry","8.5"
"4852","Let's Hear it For the Boy","0.2"
"4853","Heart of Gold","7.8"
"4854","Ray of Light","3.8"
"4855","Take The 'A' Train","8.3"
"4856","Just My Imagination (Running Away With Me)","5.7"
"4857","Rich Girl","1.9"
"4858","The Way We Were","0.6"
"4859","It's Now Or Never","7.2"
"4860","I Swear","2"
"4861","Knock Three Times","6.6"
"4862","My Blue Heaven","5.1"
"4863","Twist & Shout","3.1"
"4864","Papa Was a Rolling Stone","4.9"
"4865","Stranger On the Shore","2.8"
"4866","Blurred Lines","1.7"
"4867","Hey Baby","7.3"
"4868","Because You Loved Me","0.1"
"4869","Under the Bridge","0.5"
"4870","Glamorous","0.1"
"4871","Louie Louie","6.6"
"4872","Judy in Disguise (With Glasses)","2.6"
"4873","(It's No) Sin","6.9"
"4874","That's the Way Love Goes","0.4"
"4875","Another Brick in the Wall (part 2)","8.3"
"4876","Under the Bridge","9.1"
"4877","La Bamba","1.7"
"4878","West End Blues","6.1"
"4879","The Sweet Escape","5.2"
"4880","One Bad Apple","8.5"
"4881","Travellin' Man","8.1"
"4882","Reunited","8.9"
"4883","Winchester Cathedral","4.8"
"4884","Big Bad John","7"
"4885","Just Dance","4.2"
"4886","Joy to the World","2.3"
"4887","Paint it Black","0.7"
"4888","Here in My Heart","9.7"
"4889","Sweet Child O' Mine","1.4"
"4890","Stranger On the Shore","9.6"
"4891","Hanging by a Moment","7.4"
"4892","Yeah!","7"
"4893","She Drives Me Crazy","3.1"
"4894","I'm Walking Behind You","4.4"
"4895","Down Under","5.9"
"4896","Stay (I Missed You)","6.6"
"4897","Ticket to Ride","5.1"
"4898","Burn","8.1"
"4899","Brother","2.8"
"4900","Dance to the Music","5.2"
"4901","Papa's Got a Brand New Bag","0.5"
"4902","Everybody Wants to Rule the World","3.9"
"4903","Royals","0"
"4904","Just the Way You Are","6.7"
"4905","Glamorous","2.3"
"4906","At Last","0.2"
"4907","Hey Paula","8.6"
"4908","Glamorous","4.3"
"4909","I'll Walk Alone","0.2"
"4910","It Had to Be You","8.4"
"4911","Paperback Writer","5.4"
"4912","Swinging On a Star","7.3"
"4913","Mack the Knife","2.8"
"4914","Let's Dance","8.9"
"4915","Do Ya Think I'm Sexy?","8.5"
"4916","All I Wanna Do","5.4"
"4917","Working My Way Back to You","8.9"
"4918","Whole Lotta Love","9.6"
"4919","Soldier Boy","7.7"
"4920","Love Shack","4.2"
"4921","This Ole House","8.3"
"4922","Fallin'","0.4"
"4923","Crying","9.4"
"4924","Sing","3"
"4925","Love Will Keep Us Together","0.3"
"4926","Are You Lonesome Tonight?","5.5"
"4927","Night Fever","9.6"
"4928","Iris","9.7"
"4929","Jive Talkin'","2.5"
"4930","Dancing Queen","4.5"
"4931","Ruby Tuesday","4.6"
"4932","96 Tears","4.8"
"4933","Ain't No Sunshine","7.2"
"4934","So Much in Love","9.9"
"4935","Up Around the Bend","4.4"
"4936","Wayward Wind","1.1"
"4937","Single Ladies (Put A Ring On It)","2.2"
"4938","Again","1.5"
"4939","Tammy","4.8"
"4940","Promiscuous","8.3"
"4941","I'll Be Missing You","2.8"
"4942","I Honestly Love You","2.6"
"4943","On the Atchison","6.8"
"4944","Sleep Walk","5.5"
"4945","Purple Rain","2"
"4946","Crazy in Love","6.1"
"4947","Bad Romance","6.3"
"4948","Whole Lotta Love","4.7"
"4949","Umbrella","2.1"
"4950","Philadelphia Freedom","3.7"
"4951","Want Ads","7.7"
"4952","Paper Planes","5.2"
"4953","Yakety Yak","4.6"
"4954","Sunday","0.5"
"4955","Shop Around","1.1"
"4956","Best of My Love","0.7"
"4957","Tennessee Waltz","4.8"
"4958","The Wanderer","3.1"
"4959","Need You Now","7.3"
"4960","Don't Let the Sun Go Down On Me","6"
"4961","Ode To Billie Joe","3"
"4962","(You Keep Me) Hangin' On","2.7"
"4963","Only The Lonely (Know The Way I Feel)","9.9"
"4964","Walk On By","9.3"
"4965","Nothing Compares 2 U","0.6"
"4966","This Land is Your Land","2.2"
"4967","Just Dance","7.6"
"4968","Paint it Black","8.4"
"4969","Heart of Glass","4.8"
"4970","Up Around the Bend","1.9"
"4971","Miss You","1.5"
"4972","Incense & Peppermints","8.8"
"4973","To Sir","9.3"
"4974","Horse With No Name","4.6"
"4975","Jessie's Girl","3.8"
"4976","Surfin' USA","6.2"
"4977","I'll Walk Alone","5.1"
"4978","Love In This Club","0.2"
"4979","Alone","5.5"
"4980","You Really Got Me","9.5"
"4981","Play That Funky Music","7.1"
"4982","Let's Get it On","3.5"
"4983","Rock Your Baby","8.8"
"4984","Beautiful Day","7.4"
"4985","Only You (And You Alone)","4.3"
"4986","Brown Eyed Girl","7"
"4987","As Time Goes By","8.7"
"4988","Crazy For You","6.2"
"4989","My Man","7.5"
"4990","Come On Eileen","7.5"
"4991","Three Coins in the Fountain","9"
"4992","Layla","3.7"
"4993","The Great Pretender","9"
"4994","Downtown","1"
"4995","You Sexy Thing","4.2"
"4996","What's Going On?","4.4"
"4997","Since U Been Gone","7.3"
"4998","Won't Get Fooled Again","3.9"
"4999","This Diamond Ring","7.8"
"5000","Hold On","5.8"
