id,title,rating
"5310","Where Did Our Love Go","8.4"
"5311","Let Me Love You","0.5"
"5312","Every Little Thing She Does is Magic","6.2"
"5313","Frenesi","3.2"
"5314","Georgy Girl","7.8"
"5315","Nobody Does it Better","5.5"
"5316","Lookin' Out My Back Door","9.4"
"5317","Black Velvet","9.9"
"5318","For What It's Worth (Stop","1.9"
"5319","Beautiful Day","1.4"
"5320","Without You","2.1"
"5321","Weak","3.3"
"5322","No One","4.4"
"5323","Crazy For You","1.6"
"5324","Honky Tonk Woman","0.1"
"5325","My Guy","5.1"
"5326","Memories Are Made of This","2.3"
"5327","Mood Indigo","0.6"
"5328","In the Year 2525 (Exordium & Terminus)","7.6"
"5329","Whole Lotta Shakin' Goin' On","6"
"5330","Rag Mop","7.4"
"5331","My Boyfriend's Back","6.2"
"5332","Some of These Days","8.5"
"5333","Over There","3.5"
"5334","Hurt So Good","9"
"5335","Vision of Love","4.5"
"5336","With Or Without You","4.7"
"5337","I Got You (I Feel Good)","0.9"
"5338","Spirit in the Sky","7.6"
"5339","The Tide is High","2.2"
"5340","All I Have to Do is Dream","3.8"
"5341","If (They Made Me a King)","8.5"
"5342","Unbelievable","7.9"
"5343","I Swear","7.8"
"5344","Magic Carpet Ride","7.3"
"5345","You Were Meant for Me","3.7"
"5346","Some Enchanted Evening","9.3"
"5347","Too Close","3.8"
"5348","Memories Are Made of This","3.3"
"5349","When a Man Loves a Woman","6.5"
"5350","Chances Are","1.3"
"5351","What a Fool Believes","5.3"
"5352","Burn","6.2"
"5353","Grease","1.6"
"5354","Sweet Caroline (Good Times Never Seemed So Good)","5.7"
"5355","Mr Brightside","8.6"
"5356","Everyday People","3.6"
"5357","Mmmbop","8.6"
"5358","Disturbia","5.2"
"5359","Music","6"
"5360","Red Red Wine","2.1"
"5361","Lady Marmalade (Voulez-Vous Coucher Aver Moi Ce Soir?)","6.5"
"5362","Nothing's Gonna Stop Us Now","5.7"
"5363","Ironic","8.5"
"5364","Downtown","2.8"
"5365","Ode To Billie Joe","4.7"
"5366","Wild Wild West","1.7"
"5367","Got to Give it Up","3.8"
"5368","Boogie Oogie Oogie","4"
"5369","Boogie Woogie Bugle Boy","9.9"
"5370","Summertime Blues","2.5"
"5371","Dilemma","4.7"
"5372","Whole Lotta Shakin' Goin' On","1.8"
"5373","Private Eyes","8.1"
"5374","Gonna Make You Sweat (Everybody Dance Now)","2.4"
"5375","Ring of Fire","9.6"
"5376","Ray of Light","2.7"
"5377","Peggy Sue","5.8"
"5378","Truly Madly Deeply","3.3"
"5379","A Tree in the Meadow","2.3"
"5380","Macarena","9.4"
"5381","The Morning After","1.8"
"5382","I Want You Back","1"
"5383","Over the Rainbow","6.9"
"5384","God Bless America","2.9"
"5385","Whole Lotta Love","7.3"
"5386","I'll Take You There","6.8"
"5387","Joy to the World","4.3"
"5388","You Belong With Me","3.9"
"5389","Without You","6.5"
"5390","Just My Imagination (Running Away With Me)","6.5"
"5391","Smooth","7.4"
"5392","Wild Thing","6.8"
"5393","My Life","3.6"
"5394","(Sexual) Healing","0.1"
"5395","Don't You Want Me","9.3"
"5396","Love Shack","7.6"
"5397","Bye","7.2"
"5398","Dancing in the Dark","2.7"
"5399","Bye Bye Love","7"
"5400","What a Fool Believes","7.8"
"5401","Jack & Diane","8.7"
"5402","That's the Way Love Goes","6.7"
"5403","Sunshine Superman","3.9"
"5404","Rudolph","4.5"
"5405","Crazy in Love","9"
"5406","Killing Me Softly With His Song","3.8"
"5407","In Da Club","1.5"
"5408","Unbelievable","6.2"
"5409","Mister Sandman","5.6"
"5410","Livin' La Vida Loca","3.6"
"5411","Boulevard of Broken Dreams","6.8"
"5412","Smoke Gets in Your Eyes","7.7"
"5413","Stand By Me","4.9"
"5414","We've Only Just Begun","5.3"
"5415","We Belong Together","8.9"
"5416","Come On Eileen","7.8"
"5417","Chattanoogie Shoe-Shine Boy","7.4"
"5418","Theme From 'Shaft'","4"
"5419","Twist & Shout","7.2"
"5420","Cheek to Cheek","7.5"
"5421","Dance to the Music","0.1"
"5422","Battle of New Orleans","6.4"
"5423","Check On It","8.5"
"5424","Low","7.6"
"5425","Swanee","1.8"
"5426","Morning Train (Nine to Five)","6.1"
"5427","Down","0.1"
"5428","Theme From 'Greatest American Hero' (Believe It Or Not)","9.9"
"5429","Magic Carpet Ride","2.5"
"5430","Because of You","5"
"5431","Fast Car","4"
"5432","I'll Be There","0.7"
"5433","Rich Girl","2"
"5434","Because I Love You (The Postman Song)","2.3"
"5435","Spill the Wine","5.4"
"5436","House of the Rising Sun","0.2"
"5437","Mmmbop","0.4"
"5438","One O'Clock Jump","2.7"
"5439","Kiss & Say Goodbye","0.8"
"5440","People Got to Be Free","6.6"
"5441","The Great Pretender","7.5"
"5442","I Get Around","8.3"
"5443","I Can't Stop Loving You","4.8"
"5444","In the Year 2525 (Exordium & Terminus)","9.1"
"5445","I Feel For You","5.2"
"5446","Groove is in the Heart","0.5"
"5447","Miss You Much","7"
"5448","I Can See Clearly Now","7"
"5449","50 Ways to Leave Your Lover","1.5"
"5450","I Walk the Line","0.1"
"5451","Won't Get Fooled Again","0.9"
"5452","Frankenstein","4.1"
"5453","I Can See Clearly Now","6"
"5454","Thrift Shop","2.6"
"5455","Wind Beneath My Wings","8.5"
"5456","Stardust","2"
"5457","American Pie","1.4"
"5458","It's Now Or Never","5.5"
"5459","Whatcha Say","3.1"
"5460","Thank You (Falettinme be Mice Elf Again)","3.3"
"5461","Somethin' Stupid","8.9"
"5462","Instant Karma","0.2"
"5463","Celebration","4.8"
"5464","Tears of a Clown","1.8"
"5465","Feel Like Making Love","8.9"
"5466","Eve of Destruction","6.6"
"5467","I Feel Fine","8.1"
"5468","If You Leave Me Now","2.5"
"5469","Strange Fruit","9.8"
"5470","Fallin'","5.6"
"5471","(Ghost) Riders in the Sky","3.2"
"5472","I Kissed A Girl","7"
"5473","Rolling In The Deep","5.7"
"5474","The Wanderer","5.6"
"5475","Like a Virgin","9.9"
"5476","50 Ways to Leave Your Lover","9.2"
"5477","Take My Breath Away","3"
"5478","Some Enchanted Evening","2"
"5479","Chances Are","5.8"
"5480","Family Affair","7.3"
"5481","Because I Love You (The Postman Song)","4.5"
"5482","Rush Rush","1.4"
"5483","Na Na Hey Hey (Kiss Him Goodbye)","7.8"
"5484","Never Gonna Give You Up","7.2"
"5485","Crimson & Clover","6.5"
"5486","Don't Be Cruel","8"
"5487","E.T.","2.6"
"5488","Let's Groove","4.5"
"5489","Beat It","8.2"
"5490","Mickey","1.4"
"5491","Take a Bow","3.1"
"5492","Girls Just Wanna Have Fun","9.3"
"5493","Wishing Well","4.6"
"5494","The Long & Winding Road","1.9"
"5495","Tangerine","4"
"5496","Lights","9.3"
"5497","Spinning Wheel","0.4"
"5498","Sunshine Superman","9.4"
"5499","My Girl","0.7"
"5500","Rum & Coca-Cola","8.1"
"5501","One Sweet Day","4.9"
"5502","Because You Loved Me","4.2"
"5503","You Sexy Thing","0.9"
"5504","He'll Have to Go","0.4"
"5505","Hey Ya!","1.8"
"5506","Big Bad John","7.3"
"5507","There goes my baby","7.4"
"5508","My Girl","3.5"
"5509","Hey There","7.4"
"5510","Somebody That I Used to Know","1.2"
"5511","Born to Be Wild","9.9"
"5512","E.T.","7.4"
"5513","Love Me Do","3.4"
"5514","If I Didn't Care","4.7"
"5515","Rolling In The Deep","0.9"
"5516","Ol' Man River","8.9"
"5517","Love Theme From 'A Star is Born' (Evergreen)","3.5"
"5518","Livin' On a Prayer","7.4"
"5519","Good Vibrations","6.2"
"5520","Wannabe","7"
"5521","Total Eclipse of the Heart","0.8"
"5522","The Way You Look Tonight","3.1"
"5523","Third Man Theme","2.8"
"5524","All My Lovin' (You're Never Gonna Get It)","3.2"
"5525","The Sounds of Silence","0.9"
"5526","Tighten Up","8.9"
"5527","Shake You Down","2.9"
"5528","Under the Boardwalk","5.5"
"5529","Lights","4.2"
"5530","Wishing Well","3.3"
"5531","How You Remind Me","2.7"
"5532","Rudolph","1.8"
"5533","Smoke On the Water","6.9"
"5534","Georgia On My Mind","6.5"
"5535","Lola","8.2"
"5536","Ironic","9.6"
"5537","I'll Make Love to You","7.5"
"5538","In the Summertime","9.2"
"5539","Woman","4.5"
"5540","Royals","0"
"5541","Layla","4.5"
"5542","Hey Paula","0.8"
"5543","I Can't Go For That (No Can Do)","6.7"
"5544","Cathy's Clown","9.8"
"5545","Someday","8.6"
"5546","Never Gonna Give You Up","1"
"5547","Sunday","2.3"
"5548","The Joker","6.4"
"5549","That'll Be the Day","6"
"5550","You're the One That I Want","9.2"
"5551","Every Little Thing She Does is Magic","5.9"
"5552","Bye Bye Love","5.4"
"5553","Check On It","8.1"
"5554","Wake Me Up Before You Go Go","1.3"
"5555","Only The Lonely (Know The Way I Feel)","2.2"
"5556","One More Try","6"
"5557","Streets of Philadelphia","8.2"
"5558","Surfin' USA","7.4"
"5559","Just the Way You Are","1.1"
"5560","More Than Words","7.7"
"5561","Loving You","6.2"
"5562","Do You Love Me?","8.7"
"5563","Fame","1.5"
"5564","Sugar Sugar","3.1"
"5565","The Christmas Song (Chestnuts Roasting On An Open Fire)","1.3"
"5566","Without Me","2.3"
"5567","How High the Moon","5.4"
"5568","Ironic","1"
"5569","Billie Jean","4.3"
"5570","Ironic","2.7"
"5571","(Just Like) Starting Over","5.2"
"5572","A Hard Day's Night","3.4"
"5573","Candle in the Wind '97","3.6"
"5574","Walk On By","1.7"
"5575","You Can't Hurry Love","8"
"5576","You Always Hurt the One You Love","7.8"
"5577","Ben","4.1"
"5578","Ben","2.3"
"5579","That Lucky Old Sun (Just Rolls Around Heaven All Day)","0.6"
"5580","Fortunate Son","3.7"
"5581","Come Together","9.7"
"5582","Frenesi","4.3"
"5583","When a Man Loves a Woman","4.5"
"5584","Let it Be","9.2"
"5585","Change the World","0.8"
"5586","Something","2.6"
"5587","House of the Rising Sun","9.8"
"5588","Born in the USA","8.2"
"5589","Purple Haze","8.8"
"5590","Imagine","2.2"
"5591","What'd I Say","4.8"
"5592","Why Don't You Believe Me?","1.8"
"5593","End of the Road","3.4"
"5594","Little Things Mean a Lot","5.4"
"5595","Cathy's Clown","1.1"
"5596","Honky Tonk","5.2"
"5597","When a Man Loves a Woman","3.9"
"5598","Wishing Well","5.8"
"5599","To Sir","6.4"
"5600","I'm Walking Behind You","2.7"
"5601","I'm Walking Behind You","8.4"
"5602","Paint it Black","5.9"
"5603","Hungry Heart","9"
"5604","No Scrubs","1.2"
"5605","Single Ladies (Put A Ring On It)","7"
"5606","Be My Love","7.7"
"5607","Manana (Is Soon Enough For Me)","9.6"
"5608","Tom Dooley","1.6"
"5609","Wheel of Fortune","3.8"
"5610","One of Us","5.7"
"5611","Big Girls Don't Cry","9.3"
"5612","Pick Up the Pieces","3.1"
"5613","Pennies From Heaven","0.5"
"5614","Pon De Replay","6.5"
"5615","Walk Like a Man","0.4"
"5616","Gimme Some Lovin'","0.9"
"5617","Bad Day","9.3"
"5618","Love Hangover","7.3"
"5619","Prisoner of Love","4.2"
"5620","Little Things Mean a Lot","1"
"5621","I Shot the Sheriff","0.6"
"5622","Don't Worry Be Happy","1.1"
"5623","House of the Rising Sun","1.1"
"5624","War","0.4"
"5625","We Built This City","7.3"
"5626","Karma Chameleon","8.6"
"5627","Running Scared","9.5"
"5628","Need You Now","4.9"
"5629","Manana (Is Soon Enough For Me)","5.3"
"5630","Kiss Me","3.6"
"5631","The Christmas Song (Chestnuts Roasting On An Open Fire)","9.1"
"5632","Chattanoogie Shoe-Shine Boy","8.3"
"5633","She's a Lady","7.8"
"5634","Winchester Cathedral","5"
"5635","Brother Louie","0.8"
"5636","Some of These Days","8"
"5637","Hit the Road","0.3"
"5638","Oh","4.5"
"5639","ABC","3"
"5640","You've Got a Friend","2"
"5641","Don't Be Cruel","8.6"
"5642","Come On Eileen","7.9"
"5643","Band of Gold","8"
"5644","Big Bad John","9.3"
"5645","Mr Big Stuff","8.7"
"5646","Here in My Heart","9"
"5647","Proud Mary","6.6"
"5648","Pistol Packin' Mama","3.2"
"5649","Keep On Loving You","8.1"
"5650","Purple Rain","9.4"
"5651","One of These Nights","5.6"
"5652","Sweet Caroline (Good Times Never Seemed So Good)","9.6"
"5653","Hello Dolly","0"
"5654","One","3.1"
"5655","Midnight Train to Georgia","1.9"
"5656","The Twist","8"
"5657","Sweet Soul Music","0.2"
"5658","We Belong Together","5.9"
"5659","Bad Romance","1.6"
"5660","Ballerina","3.5"
"5661","Will You Love Me Tomorrow","2.4"
"5662","Smooth","6.4"
"5663","Ben","9.8"
"5664","Give Me Everything","2.4"
"5665","That Lucky Old Sun (Just Rolls Around Heaven All Day)","7.2"
"5666","In the End","3.5"
"5667","Down","3.7"
"5668","Rum & Coca-Cola","9.2"
"5669","The Letter","2.5"
"5670","One Bad Apple","2.5"
"5671","Rags to Riches","2.3"
"5672","I Kissed A Girl","8"
"5673","More Than Words","6.1"
"5674","Heart of Glass","4"
"5675","Lonely Boy","9.8"
"5676","I'll Be There","7.7"
"5677","Rag Mop","1"
"5678","Wooly Bully","8.9"
"5679","We Are the World","4.1"
"5680","Harbour Lights","5.3"
"5681","How Deep is Your Love?","7.2"
"5682","Three Coins in the Fountain","5.2"
"5683","Music","6.8"
"5684","Happy Together","4.6"
"5685","Hard to Say I'm Sorry","0.9"
"5686","Umbrella","0.5"
"5687","Travellin' Band","4.1"
"5688","Heart of Glass","6.8"
"5689","Hips don't lie","2.6"
"5690","Bad Romance","2.7"
"5691","Earth Angel","4.1"
"5692","Bohemian Rhapsody","5.1"
"5693","Tonight's the Night (Gonna Be Alright)","5.4"
"5694","Another Brick in the Wall (part 2)","4.8"
"5695","Sir Duke","2.4"
"5696","I Wanna Love You","9.8"
"5697","Single Ladies (Put A Ring On It)","6.2"
"5698","Bye","0.2"
"5699","Sh-Boom (Life Could Be a Dream)","8.3"
"5700","Don't Let the Stars Get in Your Eyes","2.3"
"5701","I Feel Fine","7.5"
"5702","Wipe Out","8.6"
"5703","Gives You Hell","3.2"
"5704","Wipe Out","8.4"
"5705","The Prisoner's Song","5.7"
"5706","Instant Karma","3.5"
"5707","You're Beautiful","6.9"
"5708","My Life","7.6"
"5709","Mickey","5.3"
"5710","Loving You","2.2"
"5711","Runaway","0.7"
"5712","What'd I Say","8.5"
"5713","Happy Together","1.7"
"5714","Body & Soul","0.9"
"5715","Say Say Say","10"
"5716","Coming Up","5.1"
"5717","Tik-Toc","2"
"5718","Mr Tambourine Man","9.3"
"5719","The Rose","4.5"
"5720","Love Is Blue (L'Amour Est Bleu)","4"
"5721","Behind Closed Doors","5.7"
"5722","He's So Fine","4.8"
"5723","My Man","0.3"
"5724","Feel Like Making Love","6.3"
"5725","Hound Dog","1"
"5726","Big Girls Don't Cry","0.3"
"5727","One","0"
"5728","Play That Funky Music","1.7"
"5729","Sledgehammer","7.6"
"5730","My Prayer","1.1"
"5731","Leader of the Pack","1.1"
"5732","We Built This City","4"
"5733","Jive Talkin'","8.1"
"5734","Manana (Is Soon Enough For Me)","9.7"
"5735","Caldonia Boogie (What Makes Your Big Head So Hard)","6.2"
"5736","Live & Let Die","8.4"
"5737","Secret Love","4.3"
"5738","Rich Girl","9.5"
"5739","Hello","4.3"
"5740","Here in My Heart","7.4"
"5741","Brown Eyed Girl","5.5"
"5742","Blue Tango","4.2"
"5743","Ruby Tuesday","7.3"
"5744","Be My Love","0.8"
"5745","Don't Let the Stars Get in Your Eyes","2.5"
"5746","I Honestly Love You","9.5"
"5747","Sweet Home Alabama","0.3"
"5748","Un-Break My Heart","7.9"
"5749","Firework","4.8"
"5750","Winchester Cathedral","1.5"
"5751","In the Summertime","5.8"
"5752","Seasons in the Sun","7"
"5753","Rock Around the Clock","8.1"
"5754","Paper Planes","3.5"
"5755","Rag Doll","9.9"
"5756","Sixteen Tons","2.6"
"5757","Why Do Fools Fall in Love?","8.1"
"5758","Rosanna","8.4"
"5759","Will You Love Me Tomorrow","1.5"
"5760","Good Lovin'","2.4"
"5761","We Are Young","0.8"
"5762","Ring My Bell","3.2"
"5763","One Sweet Day","6"
"5764","Alone","8.5"
"5765","Let Me Call You Sweetheart","8.6"
"5766","Boogie Woogie Bugle Boy","5.9"
"5767","In the End","5.8"
"5768","Pop Muzik","3.2"
"5769","Revolution","4.8"
"5770","Big Bad John","3.3"
"5771","Can't Help Falling in Love","2.8"
"5772","The Last Dance","0.1"
"5773","Purple Haze","9.4"
"5774","Maggie May","5.5"
"5775","She's a Lady","5.9"
"5776","Shadow Dancing","9.4"
"5777","Lean On Me","1.1"
"5778","If You Don't Know Me By Now","2.1"
"5779","Another Brick in the Wall (part 2)","0.6"
"5780","Abracadabra","3.6"
"5781","Tik-Toc","7.6"
"5782","E.T.","4.5"
"5783","Strange Fruit","4.2"
"5784","You've Got a Friend","2.2"
"5785","Don't Let the Sun Go Down On Me","5.9"
"5786","Get Down Tonight","3.5"
"5787","Car Wash","6.2"
"5788","Another Brick in the Wall (part 2)","7.4"
"5789","You Really Got Me","6.6"
"5790","Waterfalls","3.4"
"5791","Indian Reservation (The Lament Of The Cherokee Reservation Indian)","5.6"
"5792","April Showers","0.3"
"5793","Stayin' Alive","2.3"
"5794","Temperature","0.6"
"5795","Are You Lonesome Tonight?","1.3"
"5796","I Want to Hold Your Hand","6.8"
"5797","Rehab","5.5"
"5798","The Long & Winding Road","6.4"
"5799","Addicted to Love","9.8"
"5800","Against All Odds (Take a Look At Me Now)","9.1"
"5801","Tossing & Turning","4.3"
"5802","Reunited","2.8"
"5803","I Can Dream","1.6"
"5804","This Guy's in Love With You","6.1"
"5805","Working My Way Back to You","7.3"
"5806","Umbrella","7.9"
"5807","Some of These Days","3.8"
"5808","Black Velvet","2.5"
"5809","Love Hangover","8.9"
"5810","Come On Eileen","8.5"
"5811","Sweet Georgia Brown","9.9"
"5812","A Thousand Miles","3.6"
"5813","Till I Waltz Again With You","7.5"
"5814","All You Need is Love","9.7"
"5815","Money For Nothing","3"
"5816","Careless Whisper","1.8"
"5817","Macarena","7.8"
"5818","Dancing in the Dark","1.2"
"5819","Rag Doll","5.4"
"5820","Let's Hear it For the Boy","4.2"
"5821","Jump","3.5"
"5822","I Shot the Sheriff","8.1"
"5823","Pop Muzik","9.5"
"5824","Big Bad John","8.2"
"5825","One of Us","8.1"
"5826","Dancing in the Street","0.4"
"5827","Swinging On a Star","8.6"
"5828","What Goes Around Comes Around","1"
"5829","Groovin'","4.6"
"5830","Temperature","4.8"
"5831","Arthur's Theme (Best That You Can Do)","8.3"
"5832","Up Up & Away","0.3"
"5833","Band of Gold","6.3"
"5834","These Boots Are Made For Walking","2.3"
"5835","Long Cool Woman in a Black Dress","9.9"
"5836","Return to Sender","8.7"
"5837","Rolling In The Deep","5.1"
"5838","Upside Down","9.2"
"5839","Theme From 'A Summer Place'","7.4"
"5840","Walk This Way","5"
"5841","Goodbye Yellow Brick Road","5.5"
"5842","Monday Monday","6"
"5843","You're So Vain","5.7"
"5844","The Sign","7.2"
"5845","You Are the Sunshine of My Life","3.8"
"5846","When You Wish Upon a Star","1.8"
"5847","Sweet Child O' Mine","5.5"
"5848","Car Wash","5.7"
"5849","We Are the World","4"
"5850","Bad Girls","8.6"
"5851","St Louis Blues","5.6"
"5852","Bennie & the Jets","8.9"
"5853","We've Only Just Begun","6"
"5854","Get Off of My Cloud","3.2"
"5855","Pop Muzik","3.5"
"5856","Hanging by a Moment","6.9"
"5857","We Are Family","3.5"
"5858","He's So Fine","7.9"
"5859","Call Me Maybe","4.8"
"5860","Love In This Club","5.5"
"5861","Cracklin' Rosie","1"
"5862","Let Me Love You","1.7"
"5863","Wedding Bell Blues","8.3"
"5864","Let Me Love You","8.1"
"5865","Keep On Loving You","6.6"
"5866","Near You","1.1"
"5867","Theme From 'Greatest American Hero' (Believe It Or Not)","5.9"
"5868","Puttin' on the Ritz","7.1"
"5869","If (They Made Me a King)","4.8"
"5870","Grease","1.2"
"5871","Whip It","8.8"
"5872","Sledgehammer","0.6"
"5873","Besame Mucho","3.2"
"5874","Happy Together","1.4"
"5875","Mister Sandman","0.3"
"5876","Walk This Way","5.4"
"5877","Big Bad John","5.9"
"5878","Paper Doll","5.8"
"5879","Wheel of Fortune","4.2"
"5880","Jessie's Girl","8.9"
"5881","Disco Lady","7.3"
"5882","Walk On the Wild Side","4.8"
"5883","Mood Indigo","1.6"
"5884","Good Times","1.6"
"5885","Let's Hear it For the Boy","7.9"
"5886","All I Wanna Do","9.6"
"5887","We Belong Together","3.6"
"5888","Fallin'","2.8"
"5889","Crimson & Clover","9.5"
"5890","We Are the Champions","4.7"
"5891","Roll With It","9.7"
"5892","Besame Mucho","4.8"
"5893","Greatest Love of All","5.8"
"5894","Crazy For You","8.2"
"5895","Slow Poke","8.5"
"5896","Incense & Peppermints","3.4"
"5897","Upside Down","0.7"
"5898","I Need You Now","6.5"
"5899","Cold","6.2"
"5900","One O'Clock Jump","9.2"
"5901","Rock Around the Clock","1.7"
"5902","Lady Marmalade (Voulez-Vous Coucher Aver Moi Ce Soir?)","8.3"
"5903","Ain't No Sunshine","5.3"
"5904","Without You","7.3"
"5905","Kung Fu Fighting","8.5"
"5906","Summer in the City","2.2"
"5907","Green Tambourine","8.7"
"5908","Hey Paula","1.4"
"5909","All I Wanna Do","1.2"
"5910","Gonna Make You Sweat (Everybody Dance Now)","3.8"
"5911","Running Scared","0.7"
"5912","Under the Boardwalk","7.9"
"5913","Cheek to Cheek","2.3"
"5914","We Belong Together","5.4"
"5915","Hang On Sloopy","8"
"5916","Heart of Glass","7.8"
"5917","Near You","1.4"
"5918","Tequila","7.3"
"5919","When Doves Cry","7.9"
"5920","Believe","7.5"
"5921","Ballerina","4"
"5922","Chapel of Love","5.3"
"5923","Thriller","7.2"
"5924","Duke of Earl","6.4"
